Landmarker_1NN,Landmarker_dt,Landmarker_gnb,Landmarker_lda,class_entropy,dataset_ratio,equiv_nr_feat,kurtosis_max,kurtosis_mean,kurtosis_min,kurtosis_q1,kurtosis_q3,kurtosis_std,labels_mean,labels_std,log_nr_features,log_nr_instances,mi_max,mi_mean,mi_min,mi_std,missing_val,noise_signal_ratio,norm_entropy_max,norm_entropy_mean,norm_entropy_min,norm_entropy_std,nr_categorical_features,num_imput_type,prob_max,prob_mean,prob_min,prob_std,rho_max,rho_mean,rho_min,rho_std,skew_max,skew_mean,skew_min,skew_q1,skew_q3,skew_std,dataset
0.961385414,0.938648995,0.960039075,0.960040241,0.929317937,0.014306152,2.624361686,12.65787807,1.692157042,-0.726466619,0.00701098,0.98794707,3.962572232,2,0,2.302585093,6.549650742,0.474298866,0.354111989,0.145646999,0.091874324,32,-0.327798133,0.322121002,0.23803474,0.117506112,0.054533576,1,median,0.655221745,0.5,0.344778255,0.155221745,0.906881913,0.600737489,0.342397117,0.130068264,3.560657844,1.481414404,0.592858533,1.099969082,1.524468091,0.795029118,openml_phpJNxH0q.csv
0.95562972,0.931302015,0.959976963,0.959936722,0.929317937,0.014306152,2.624361686,12.65787807,1.692157042,-0.726466619,0.00701098,0.98794707,3.962572232,2,0,2.302585093,6.549650742,0.474298866,0.354111989,0.145646999,0.091874324,32,-0.327798133,0.322121002,0.23803474,0.117506112,0.054533576,1,mode,0.655221745,0.5,0.344778255,0.155221745,0.906881913,0.600737489,0.342397117,0.130068264,3.560657844,1.481414404,0.592858533,1.099969082,1.524468091,0.795029118,openml_phpJNxH0q.csv
0.98,0.936666667,0.952222222,0.805,2.390559682,0.178217822,34.23850699,8.168668249,-0.062959059,-1.990335817,-1.894452789,0.513578053,2.564752184,53.5,46.5,2.890371758,4.615120517,0.944792118,0.069820792,0.008998782,0.158757847,0,-0.586736393,0.305459109,0.028854392,0.012035672,0.045998447,2,,0.405940594,0.142857143,0.03960396,0.118204144,0.938847874,0.262398352,0.003251785,0.205185437,3.16342797,1.062819294,0.139427102,0.33623394,1.580655357,0.849683917,openml_phpZNNasq.csv
0.960349751,0.96308998,0.898960154,0.947927981,0.476308484,0.002009867,18.7702641,4816.887815,652.829669,0.691928114,17.90515068,426.5067937,1404.146248,2,0,2.397895273,8.607582191,0.099659823,0.025375694,0.000833638,0.028765236,0,1.702340572,0.211428642,0.068573768,0.000407877,0.083969233,1,,0.897679518,0.5,0.102320482,0.397679518,0.957032259,0.28992458,0.005496162,0.26563193,67.42540616,14.87839547,0.834717498,2.954170025,18.02510385,18.75922333,page-blocks.csv
0.535888502,0.655749129,0.6529036,0.700929152,0.992705027,0.045454545,28.28064465,22.39908033,6.140939266,-1.784218725,-0.299585987,10.98802051,7.20308503,2,0,2.944438979,6.035481433,0.086122143,0.035101924,0.007208852,0.022165496,2478,4.696244679,0.346909199,0.199949145,0.086680844,0.066483498,1,mean,0.550239234,0.5,0.449760766,0.050239234,0.547932485,0.158319341,6.00E-05,0.112427305,4.128146697,1.799585684,0.029788235,0.505998412,2.777088269,1.345598412,pbc.csv
0.574680604,0.653368177,0.660162602,0.691231127,0.992705027,0.045454545,30.08677338,23.00692295,6.335013068,-1.784218725,0.005281449,11.24589801,7.369676194,2,0,2.944438979,6.035481433,0.086122143,0.032994732,0.000693205,0.023900163,2478,4.221016272,0.346909199,0.172266033,0.036417691,0.086312369,1,median,0.550239234,0.5,0.449760766,0.050239234,0.552079922,0.158393904,0.002325293,0.10846817,4.28988441,1.931274743,0.086857154,0.569356239,2.930017722,1.330832136,pbc.csv
0.552729384,0.633797909,0.66010453,0.707955865,0.992705027,0.045454545,32.66699583,21.96378111,6.069672676,-1.784218725,0.005281449,10.79947946,7.153547611,2,0,2.944438979,6.035481433,0.086122143,0.030388623,0.000693205,0.022156328,2478,4.644874363,0.346909199,0.17153996,0.036417691,0.086054172,1,mode,0.550239234,0.5,0.449760766,0.050239234,0.552079922,0.163118094,0.002362066,0.108833055,4.20663036,1.905954807,0.086857154,0.565539887,2.924602002,1.3088623,pbc.csv
0.89360843,0.908997601,0.894444688,0.928801773,0.363800105,0.019837692,26.6539389,410.4883867,111.2034727,9.525507412,55.34376168,109.325827,104.8816105,0,0,3.091042453,7.011213987,0.024857755,0.013649019,0.003642259,0.006145072,0,2.793524556,0.159593871,0.051777887,0.008545572,0.031159826,0,,0.930568079,0.5,0.069431921,0.430568079,1,0.592636802,0.00470629,0.251578403,18.55022107,7.798682269,2.172210813,5.578880136,8.365374505,4.01125591,pc1.csv
0.841956557,0.854111547,0.272060265,0.890580598,0.476454971,0.02431222,56.01234064,1039.338007,232.7947893,-1.482237026,9.935808669,391.7394038,268.2429138,0,0,3.63758616,7.35436233,0.049765472,0.00850625,0.00024333,0.011179748,0,7.472986528,0.260902811,0.072073341,0.002786116,0.077739715,0,,0.897632758,0.5,0.102367242,0.397632758,1,0.39013884,0.001011808,0.300372134,30.48899352,10.17706873,0.014175893,2.64765335,15.86335845,8.197661618,pc3.csv
0.830595182,0.888186112,0.873150685,0.905347189,0.535324722,0.0260631,38.28490278,771.6332888,102.4097401,-1.51095303,9.501641815,160.1351819,148.2073174,0,0,3.63758616,7.284820913,0.06848482,0.013982659,0.001199373,0.016606453,0,5.257629241,0.259184512,0.087498293,0.004156884,0.075037866,0,,0.877914952,0.5,0.122085048,0.377914952,1,0.34003573,0.000247693,0.242519502,25.48385198,6.365773094,0.074381718,2.747380232,9.374688293,5.052504489,pc4.csv
0.6465,0.4505,0.536,0.5225,6.64385619,0.040625,42.96620659,8.411753129,3.726377531,-1.200239835,1.042001335,5.429232026,2.500131536,0,0,4.17438727,7.377758908,0.18572844,0.154629806,0.109422416,0.016714916,0,0.377088313,0.238114267,0.212938899,0.183820943,0.014831451,0,,0.01,0.01,0.01,1.73E-18,0.993847576,0.680800259,0.000716431,0.247789286,2.306827119,1.3695374,0,0.619762777,2.006993106,0.717279102,php0FyS2T.csv
0.692468468,0.703117117,0.748684685,0.768774775,0.79164463,0.006684492,27.93542169,15.87615198,8.083470512,-0.480668443,-0.245631179,15.87615198,7.292197529,0,0,1.609437912,6.617402978,0.053993566,0.028338381,0.006796541,0.016812935,0,6.261348489,0.320620821,0.205774862,0.158788032,0.06715797,0,,0.762032086,0.5,0.237967914,0.262032086,1,0.354897973,0.035854408,0.285407752,3.211265474,2.057116117,0.749450291,1.233135812,3.211265474,1.008390903,php0iVrYT.csv
0.960543005,0.98992737,0.982772419,0.984855463,0.333564012,0.014796804,68.69658378,14395,558.0864949,-1.971946653,5.516577749,266.7005133,1868.506224,0,0,5.361292166,9.574636203,0.123400684,0.004855613,1.47E-09,0.015047632,0,8.209323049,0.234070367,0.044716907,7.67E-05,0.067991971,0,,0.938450851,0.5,0.061549149,0.438450851,0.798880911,0.016368768,1.71E-06,0.043200332,119.9791649,13.4291078,0.168307286,2.653500694,16.39095661,19.47456878,php1PI19i.csv
0.596838308,0.586726984,0.350219778,0.278245798,3.991583886,3.35E-05,26.65561259,2.148759314,0.893688113,-1.398884792,0.291693307,1.78022111,1.307393346,0,0,1.609437912,11.91392729,0.289918506,0.14974647,0.044006813,0.08879737,0,-0.197301456,0.165574509,0.120201273,0.098603105,0.02659154,0,,0.147262476,0.045454545,0.006100501,0.039585912,0.342170304,0.119576611,0.004827538,0.10348577,1.219965155,0.666755451,0.297568358,0.326514819,1.103307909,0.40676018,php3CTpvq.csv
0.591530055,0.561284153,0.509098361,0.685491803,1,0.083333333,191.7074365,11.46910876,9.472586913,-2.003308519,9.215259777,9.889145099,1.261773522,0,0,4.615120517,7.100027167,0.010512189,0.005216282,0.002004592,0.001690162,0,20.97391246,0.12080421,0.114622118,0.097540531,0.004158082,0,,0.5,0.5,0.5,0,0.998380527,0.972922761,0.014234487,0.134207324,3.168396078,2.974927018,0,2.969064645,3.031410713,0.301809817,php3isjYz.csv
0.815314439,1,0.644022414,0.638993239,0.927437318,0.011647255,368.389938,-1.345939432,-1.630073561,-2.006677796,-1.785304253,-1.488321542,0.245941145,0,0,1.945910149,6.398594935,0.004742612,0.002517542,5.43E-05,0.001582214,0,61.77673002,0.216588185,0.158043085,0.108326082,0.038574975,0,,0.657237937,0.5,0.342762063,0.157237937,0.08820186,0.024383875,0.00283879,0.022558188,0.664225715,0.102905766,0.002981029,0.004729932,0.016832637,0.229233756,php4fATLZ.csv
0.846432749,0.852807018,0.711725146,0.89251462,0.805125007,0.117948718,7.075287173,21.99497411,5.253227796,-0.921780978,0.085067462,11.01616545,6.297192562,0,0,3.135494216,5.272999559,0.22857101,0.113793969,0.014696722,0.051430263,0,1.712053704,0.417962077,0.308615354,0.135094935,0.074198949,0,,0.753846154,0.5,0.246153846,0.253846154,0.999999964,0.487687989,0.002281231,0.294285919,4.220709129,1.696936189,0.033213661,0.553027481,2.633558959,1.198657312,php4ylQmK.csv
0.999275362,0.983264572,0.839643499,0.976658204,0.991128126,0.003644315,6.262256755,1.270475916,-0.274771239,-1.95303496,-0.751581381,0.497495756,1.100408011,0,0,1.609437912,7.224024808,0.355704024,0.15827012,0.011638394,0.13211189,0,0.758597176,0.294118413,0.278333385,0.263549489,0.013611026,0,,0.555393586,0.5,0.444606414,0.055393586,0.786895224,0.390258697,0.023423679,0.226767597,1.088568544,0.575498724,0.149387701,0.223190857,1.022243044,0.400354043,php50jXam.csv
0.675238095,0.647619048,0.615714286,0.554285714,1.312838536,0.507936508,9.441827793,42.42339848,4.699822484,-1.720540781,-0.359921598,4.422846583,10.52068243,4.666666667,1.699673171,3.465735903,4.143134726,0.335288802,0.139044957,0.016395946,0.090317138,0,1.386290522,0.53362311,0.331801662,0.098986962,0.16135747,3,,0.603174603,0.25,0.015873016,0.233925121,0.77911506,0.213012165,7.09E-18,0.155224135,6.088530754,1.316087036,0.045888166,0.387750206,1.816042864,1.510890375,php5J5AK6.csv
0.967718319,0.988591608,1,0.864303578,4.648562076,0.024,503.6382683,27.66141367,2.910074878,-2.004012036,-0.114313147,2.481207879,6.361878725,1000,0,3.17805383,6.907755279,1.827244594,0.009229962,0.001689607,0.081568859,0,-0.321507834,0.333333333,0.006262457,0.001144692,0.035646705,1,,0.08,0.033333333,0.006,0.020522075,0.997223444,0.191729844,2.62E-17,0.175672682,3.987766326,0.998170968,0,0.352155408,1.169839371,0.983937965,php5OMDBD.csv
0.386064917,0.74205694,0.458531244,0.691327808,2.410690442,0.014425554,11.84261306,1663.051848,109.5860368,-1.856356413,-1.111334472,9.607807032,339.6708935,7,0,3.33220451,7.570958583,0.42627621,0.203560686,0.000826004,0.117425956,0,-0.153170944,0.295930452,0.172381104,0.00058323,0.092285661,1,,0.34672849,0.142857143,0.028335909,0.106384838,1,0.245368636,0.004506931,0.225642135,39.29315841,3.903780596,0.056305677,0.356835558,2.509052022,8.408905044,php5s7Ep8.csv
0.673053005,0.670043704,0.720014601,0.728064906,0.825233607,0.021,317.8157506,-0.14812581,-1.721693461,-2.003754735,-1.998621809,-1.865206059,0.518697367,2,0,3.044522438,6.907755279,0.010190503,0.002596579,2.00E-05,0.003726052,0,36.06822512,0.100338699,0.096250564,0.076094094,0.007132696,1,,0.741,0.5,0.259,0.241,0.565846243,0.039626417,0.000336156,0.06014293,1.360946158,0.344878408,0.016024559,0.073159181,0.371829449,0.403500707,php7KLval.csv
0.906741851,0.871395392,0.759448233,0.757032939,0.873182258,0.001110289,9.971874051,1.765117403,0.086913464,-1.177264156,-0.758171531,1.092134851,1.149362456,0,0,1.791759469,8.594894699,0.142421799,0.087564509,0.056811596,0.030568805,0,1.333488385,0.229074967,0.204330765,0.165770782,0.023778559,0,,0.706513694,0.5,0.293486306,0.206513694,0.330960016,0.169798366,0.00721545,0.110646072,1.482393053,0.800769064,0.209494851,0.478261685,1.16052363,0.452463868,php8Mz7BG.csv
0.407677723,0.999038462,0.99952381,0.748111824,2.913356388,0.016933208,11.95077229,299.4241425,17.21337224,-1.366059124,-0.354764775,15.00299998,51.31716045,0,0,3.583518938,7.661997559,0.585574777,0.243779759,0.008035038,0.144293671,0,-0.404960967,0.283788976,0.145058472,0.002885377,0.098023699,0,,0.272342427,0.1,0.024929445,0.077861051,1,0.167965692,6.90E-05,0.166322372,17.35345686,2.480716459,0.011828576,0.553000386,3.395052219,3.27178197,php9HX2u8(2).csv
0.994116856,0.989801576,0.933715239,0.992941918,0.110580845,0.007254902,5.094250715,0.081034719,-0.463204665,-1.000304061,-0.763330271,-0.097348676,0.384595561,2,0,3.610917913,8.536995819,0.047408371,0.021706989,0.001692294,0.013045891,0,9.022534579,0.24196233,0.217559049,0.180548206,0.020842201,1,,0.985294118,0.5,0.014705882,0.485294118,0.946040165,0.637684167,0.167893079,0.229272583,0.408362785,0.16389399,0.001554862,0.066497008,0.222467099,0.131931145,php9HX2u8.csv
0.584201082,1,0.499214854,0.76920187,0.931112335,0.017516744,32.78874461,1663.051848,88.90425567,-1.856356413,-1.069307786,10.48250031,305.448941,0,0,3.526360525,7.570958583,0.102059456,0.028397316,2.84E-05,0.025045417,0,4.234801336,0.295930452,0.148654307,0.00058323,0.097836531,0,,0.65327151,0.5,0.34672849,0.15327151,1,0.211116186,0.000397046,0.20129225,39.29315841,3.686693504,0.056305677,0.416711735,2.811202122,7.546650571,php9xWOpn.csv
0.781235431,0.83018648,0.804428904,0.84481352,0.557661111,0.325203252,8.88360092,15.63215306,6.131916755,-0.751552546,2.688884607,8.753565792,4.306357492,2,0,3.688879454,4.812184355,0.109494771,0.062774219,0.012556153,0.02425407,0,3.539630551,0.435421793,0.284971763,0.068256533,0.076417938,1,,0.869918699,0.5,0.130081301,0.369918699,1,0.505805313,0.000265803,0.344727671,3.730678955,2.177182382,0.554196226,1.622675116,2.68146648,0.827133048,phpajta2z.csv
0.917594633,0.917685377,0.940342235,0.957950912,0.952635122,0.054481547,4.816008525,49.20907651,7.506943035,-1.72681068,0.958151562,5.296889624,12.56644368,0,0,3.433987204,6.343880434,0.444889259,0.197805946,0.012472841,0.148360251,0,0.228270493,0.336786991,0.242959207,0.098888104,0.055394828,0,,0.62741652,0.5,0.37258348,0.12741652,0.997855281,0.399764017,0.000110995,0.263393392,5.447186285,1.701311619,0.415425996,0.966514999,1.880796991,1.255192261,phpAmSP4g.csv
0.802097071,0.779874849,0.711283908,0.590512674,0.982474087,0.07037037,343.78689,153.3581365,9.695128329,-1.751947354,0.501083724,4.846574358,30.40193602,38.07142857,109.8345927,3.63758616,6.29156914,0.112539012,0.0028578,7.45E-06,0.00736745,1152,4.686028365,0.335520168,0.01624953,0.002145918,0.049864902,14,mean,0.577777778,0.5,0.422222222,0.077777778,0.863176321,0.083511914,0.000131326,0.102765104,12.16185934,1.623693997,0.082846145,0.400106171,1.671550937,2.441571509,phpAz9Len.csv
0.790781399,0.779700146,0.712818754,0.53872435,0.982474087,0.07037037,347.0609558,153.572822,9.714208893,-1.751947354,0.501203064,4.847317366,30.44171305,38.07142857,109.8345927,3.63758616,6.29156914,0.112539012,0.00283084,7.45E-06,0.007223009,1152,4.66291811,0.335520168,0.016030816,0.002145918,0.04945408,14,median,0.577777778,0.5,0.422222222,0.077777778,0.863190816,0.084719042,0.000218877,0.102177191,12.17579139,1.639963706,0.082172831,0.411627322,1.673929132,2.441190503,phpAz9Len.csv
0.801483387,0.798156407,0.720439616,0.603373356,0.982474087,0.07037037,348.3657167,153.572822,9.635260935,-1.751947354,0.432841102,4.847317366,30.46025863,38.07142857,109.8345927,3.63758616,6.29156914,0.112539012,0.002820238,7.45E-06,0.00721056,1152,4.676344071,0.334885488,0.016008639,0.002145918,0.049331358,14,mode,0.577777778,0.5,0.422222222,0.077777778,0.866571756,0.089319114,9.57E-05,0.105687421,12.17579139,1.656139904,0.103106378,0.499245669,1.673929132,2.433236025,phpAz9Len.csv
0.990545455,0.930363636,0.774545455,0.995090909,3.459431619,0.007454545,5.07838173,11.44861121,1.139155714,-1.220018114,-0.631512854,1.058631555,3.494457915,0,0,3.713572067,8.612503371,1.004510134,0.68120748,0.172930673,0.221952922,0,-0.703708083,0.242448667,0.20183627,0.135066189,0.028335331,0,,0.090909091,0.090909091,0.090909091,0,1,0.710684904,0.00052132,0.208134826,2.66885068,0.61773473,0,0.176084313,0.680554133,0.739207869,phpBDgUyY.csv
0.742816443,0.726770452,0.663166463,0.749562475,0.733752409,0.168539326,17.53754852,16.90715418,5.107716073,0.138956042,2.458231843,6.717909756,3.815444676,0,0,3.80666249,5.587248658,0.105139643,0.041838938,0.007839239,0.023592003,0,6.009771063,0.346453348,0.293281378,0.21437339,0.032130143,0,,0.794007491,0.5,0.205992509,0.294007491,0.890051581,0.285281303,5.53E-05,0.186062739,3.120964809,1.757005887,0.882105633,1.246853175,2.216635153,0.56888214,phpBG0Qsi.csv
0.979543728,0.979336686,0.890889308,0.941933968,0.302890317,0.001239926,51.59204932,119.739435,42.27535631,-0.015316502,9.036951758,76.00853896,47.07040863,0,0,1.791759469,8.484463367,0.012056477,0.005870872,0.002846704,0.00342325,0,15.60653271,0.174683182,0.097494828,0.028025651,0.05775547,0,,0.946063236,0.5,0.053936764,0.446063236,0.964849433,0.180893917,0.000914701,0.222162631,7.731518525,3.719878458,0.18513983,1.189302606,6.384945749,2.916016057,phpcSeK3V.csv
0.7485,0.4635,0.773,0.8145,6.64385619,0.040625,56.81272999,182.3683991,10.36638403,-1.200239835,1.231645501,7.970634188,24.43729265,0,0,4.17438727,7.377758908,0.20977637,0.11694309,0.021486159,0.042710029,0,0.496077154,0.250411639,0.174955885,0.013110764,0.059664648,0,,0.01,0.01,0.01,1.73E-18,0.873386388,0.25486869,0.000335932,0.182424326,12.44911358,2.18857566,0,1.155694633,2.656790041,1.777655671,phpCsX3fx.csv
0.752301432,0.793067872,0.724455353,0.831651407,0.808311616,0.010521701,56.82032593,4562,258.0554052,-1.997102613,2.549487368,26.30977881,954.12034,0,0,3.871201011,8.425516403,0.098741396,0.014225748,1.52E-05,0.022612011,0,2.136122703,0.229060453,0.04461369,0.000245216,0.047093099,0,,0.751863218,0.5,0.248136782,0.251863218,0.896167012,0.058475743,3.77E-06,0.086961269,67.54257916,7.346232768,0.06142571,2.015505896,5.319609448,14.33529413,phpd0f4kM.csv
0.993939394,0.825252525,0.336363636,0.660606061,3.459431619,0.013131313,32.21475444,0.15243688,-0.391427215,-0.762139518,-0.492786539,-0.27608401,0.259643767,9.333333333,5.436502143,2.564949357,6.897704943,0.650441348,0.107386559,0,0.175832739,0,0.259917077,0.304900592,0.135298159,0.035508916,0.121465159,3,,0.090909091,0.090909091,0.090909091,0,0.53481731,0.21129965,0.027340596,0.152454236,0.357060422,0.140898221,0.005957425,0.045539463,0.228218498,0.118538945,phpd8EoD9.csv
0.610952381,0.753809524,0.880952381,0.833333333,0.993650712,73.484375,61.2848606,64,44.97961359,-2.06557377,29.36940687,64,24.03243102,0,0,8.455955882,4.158883083,0.282711763,0.016213641,8.45E-07,0.019377962,0,1.1936361,0.166666667,0.035566828,0.019352513,0.029067364,0,,0.546875,0.5,0.453125,0.046875,1,0.067385316,0.001042898,0.143676744,8,6.393115392,0,5.518346671,8,2.168495156,phpdo58hj.csv
0.908051415,0.912788273,0.691386823,0.937639663,0.339790425,0.028808208,18.89028283,77.6589871,1.622311757,-0.976533196,-0.258184521,1.059714809,9.080850707,0,0,4.290459441,7.837554361,0.041611018,0.017987577,0.002263983,0.010301632,0,12.01477507,0.284098047,0.234104275,0.035765594,0.031751912,0,,0.936858721,0.5,0.063141279,0.436858721,0.99803732,0.347782197,0.000141842,0.301705264,7.376460912,0.783119168,0.000118853,0.434628622,0.809274909,0.898933975,phpdReP6S.csv
0.695551699,0.837576422,0.856379247,0.860915845,0.991230899,0.02173913,14.52733144,6.718887627,-0.184913202,-1.997137834,-1.669245609,-0.294431431,2.358463693,0,0,2.708050201,6.536691598,0.295079289,0.068232139,9.65E-05,0.075724928,0,1.916298276,0.344073174,0.198985269,0.053129959,0.106307098,0,,0.555072464,0.5,0.444927536,0.055072464,0.720406816,0.155271836,0.000918225,0.142329106,2.125503308,0.709133414,0.069190475,0.257854063,0.975922647,0.612950632,phpelnJ6y.csv
0.633809524,0.78952381,0.888095238,0.830952381,0.993650712,58.15625,59.83452088,64,43.96436373,-2.06557377,17.83828489,64,24.86427893,0,0,8.222016437,4.158883083,0.363720036,0.016606646,8.45E-07,0.02132779,0,1.294510781,0.166666667,0.038104128,0.019352513,0.032887448,0,,0.546875,0.5,0.453125,0.046875,1,0.072498465,0.000977517,0.147793388,8,6.266487609,0,4.391076678,8,2.30692894,phpEZ030X.csv
0.558939394,1,0.956616162,0.713896104,1.127716632,0.020454545,11.63207425,170.6949393,43.05915002,-0.100110835,15.27293641,39.67933922,54.3658349,2.5,0.5,2.197224577,6.086774727,0.781673604,0.096948885,0.003624935,0.24214777,0,0.204942599,0.180051904,0.116817842,0.03687654,0.038721099,2,,0.718181818,0.333333333,0.106818182,0.273548847,0.924640691,0.221452557,0.001482686,0.258166824,11.15158648,4.596793718,1.28362693,3.074375721,4.980870271,2.977284786,phpfKh1CO.csv
0.135260971,0.63222417,0.726779618,0.820291363,4.892179818,0.047058824,15.65185795,11.96978384,2.640037139,-1.199664655,-0.571308782,4.327569158,4.159660368,0,0,2.772588722,5.828945618,0.603744928,0.312562242,0.051388238,0.136645953,0,-0.096434839,0.382146021,0.282420353,0.110905185,0.087857891,0,,0.047058824,0.033333333,0.023529412,0.004762729,0.979564176,0.292653221,0.001563291,0.297357898,3.325115517,1.344382525,0.079427939,0.473708212,2.077292092,1.035165895,phpflaNJC.csv
0.648076923,0.760384615,0.597692308,0.553076923,1,0.192692308,446.0569032,0.573477694,0.079170073,-2.001540239,0.02568646,0.179376492,0.21284273,0,0,6.216606101,7.863266724,0.031133422,0.002241866,0.000265332,0.003172923,0,98.32120724,0.247995083,0.222664881,0.114722546,0.012965556,0,,0.5,0.5,0.5,0,0.990367498,0.016051703,1.14E-06,0.020066724,0.171753502,0.051562829,0,0.019138562,0.076665784,0.037384579,phpfLuQE4.csv
0.8554572,0.99853383,0.741089948,0.898209744,1.714583897,0.000694552,15.33992754,-1.299868659,-1.503851602,-2.000308666,-1.500173649,-1.359903527,0.191396134,0,0,2.197224577,9.469468637,0.664505145,0.11177262,0.002896963,0.213056128,0,0.118360061,0.169960737,0.125002034,0.073198106,0.027256491,0,,0.333384782,0.25,0.025312548,0.129968701,0.798477088,0.032361641,9.45E-05,0.132056304,0.482851435,0.053874211,0.000141794,0.000248488,0.000283571,0.151666359,phpfrJpBS.csv
0.879769725,0.950067726,0.525447595,0.820769315,1.189833856,0.035634744,37.44446719,711.8808681,83.19845441,-0.972384204,1.522591593,15.2918778,210.4516498,1.909090909,1.534722092,3.465735903,6.800170068,0.202562172,0.031775959,-2.78E-17,0.048667167,4178,0.428306254,0.260628008,0.045385801,0,0.063865727,22,mean,0.76169265,0.2,0.008908686,0.282828507,0.390396116,0.05630321,5.33E-19,0.082539761,24.76260558,4.652993507,0.072990484,1.485521314,3.846765705,6.835109768,phpFsFYVN.csv
0.870844801,0.944187803,0.528046117,0.826229167,1.189833856,0.035634744,39.45827182,898,109.5267058,-0.972384204,1.522591593,15.2918778,266.1329505,1.909090909,1.534722092,3.465735903,6.800170068,0.196667541,0.030154231,-2.78E-17,0.045647413,4178,0.438057099,0.260628008,0.043363506,0,0.061456368,22,median,0.76169265,0.2,0.008908686,0.282828507,0.390396116,0.065229472,0.002738401,0.077564806,29.96664813,6.031446622,0.072990484,1.566643832,4.10861282,8.590409276,phpFsFYVN.csv
0.877551674,0.957596857,0.528616243,0.820477912,1.189833856,0.035634744,39.45827182,898,109.5267058,-0.972384204,1.522591593,15.2918778,266.1329505,1.909090909,1.534722092,3.465735903,6.800170068,0.196667541,0.030154231,-2.78E-17,0.045647413,4178,0.438057099,0.260628008,0.043363506,0,0.061456368,22,mode,0.76169265,0.2,0.008908686,0.282828507,0.390396116,0.065229472,0.002738401,0.077564806,29.96664813,6.031446622,0.072990484,1.566643832,4.10861282,8.590409276,phpFsFYVN.csv
0.918861034,0.947654276,0.927417669,0.966872328,0.259258874,0.052294557,27.80274139,535.499416,51.70561685,-1.44472161,0.111825554,51.29370533,103.0244688,2,0,3.891820298,6.842683282,0.064914673,0.009324939,2.64E-07,0.010872637,0,17.90484273,0.322947821,0.17628651,0.004675263,0.108204749,1,,0.95624333,0.5,0.04375667,0.45624333,0.999246907,0.261165378,3.05E-05,0.243149706,21.51260955,4.035792712,0.030372387,0.927714064,5.547702634,5.112227928,phpgEDZOc.csv
0.577983349,0.63852914,0.707539315,0.716419981,0.930738811,0.021645022,27.45035373,6.421109969,1.458218869,-1.890073375,-0.936781413,2.721407612,2.827640262,0,0,2.302585093,6.135564891,0.090289612,0.033906259,0.005285033,0.024463533,0,6.769206299,0.366675157,0.263424723,0.110638013,0.077115024,0,,0.653679654,0.5,0.346320346,0.153679654,0.71655625,0.200274347,0.01460788,0.154743291,2.312698937,0.972543229,0.214645929,0.355261881,1.279975641,0.707157112,phpgNaXZe.csv
1,1,0.698848987,0.257681438,4.245430966,8.74E-05,9.224687241,-0.938653475,-1.142951537,-1.233011763,-1.208390508,-1.134631484,0.118715742,0,0,1.386294361,10.73162444,1.37879615,0.460224922,0.000786558,0.649527956,0,-0.53434726,0.214554013,0.214304996,0.213808261,0.000351245,0,,0.063476115,0.05,0.030514842,0.015768661,0.091884975,0.017941569,0.001001382,0.033108846,0.347771559,0.105343506,0.001229097,0.006445818,0.135084372,0.14207808,phpGReJjU.csv
0.785827459,0.808585597,0.717623022,0.85600819,0.922348606,0.039810427,24.50674698,812.7240264,43.61223726,-1.528771793,3.186999742,40.52988388,125.0378562,0,0,3.737669618,6.961296046,0.106969734,0.037636517,0.001564413,0.031107258,0,2.430392343,0.264626008,0.129108021,0.003886316,0.083509711,0,,0.662559242,0.5,0.337440758,0.162559242,0.92264945,0.166373688,0.00017294,0.17641164,26.84598324,3.941794657,0.043856995,1.522190338,5.392615539,4.5210087,phpGUrE90.csv
0.557142857,0.624761905,0.672142857,0.645238095,1.464274509,0.480769231,5.264042748,1.323061691,-0.295575658,-1.108307483,-0.685252891,-0.046900108,0.532613177,3,0,3.218875825,3.951243719,0.495759254,0.278165391,0.063103715,0.11176113,14,0.720889758,0.560836627,0.478691972,0.156214553,0.120442322,2,mean,0.442307692,0.333333333,0.153846154,0.127884214,0.993590069,0.394847618,0.003662099,0.261839803,1.183311718,0.506725843,0.017844856,0.272123346,0.628261889,0.302303314,phpH2fvsy.csv
0.62,0.678333333,0.651666667,0.525,1.464274509,0.480769231,5.266387572,1.337208337,-0.294722751,-1.108307483,-0.685222453,-0.046900108,0.534420749,3,0,3.218875825,3.951243719,0.495759254,0.27804154,0.063103715,0.111925064,14,0.720440137,0.560836627,0.478353825,0.156214553,0.120266364,2,median,0.442307692,0.333333333,0.153846154,0.127884214,0.993505802,0.395377093,0.003662099,0.261966842,1.1983427,0.507686556,0.010955012,0.272123346,0.628261889,0.304355297,phpH2fvsy.csv
0.551428571,0.608095238,0.633095238,0.55952381,1.464274509,0.480769231,5.322954104,0.984916291,-0.328843617,-1.108307483,-0.703353599,-0.084175808,0.496067377,3,0,3.218875825,3.951243719,0.495759254,0.275086818,0.063103715,0.111576023,14,0.741801915,0.560836627,0.479146747,0.156214553,0.120622111,2,mode,0.442307692,0.333333333,0.153846154,0.127884214,0.989173835,0.380401842,0.003662099,0.252591956,1.16797633,0.506628308,0.046411198,0.272123346,0.628261889,0.297971805,phpH2fvsy.csv
